id,named,lat,lng,own,dated
,삼각동047,35.199257,126.901994,광주광역시 북구청,2020-06-30
,삼각동048,35.199567,126.902397,광주광역시 북구청,2020-06-30
,삼각동049,35.199333,126.902455,광주광역시 북구청,2020-06-30
,삼각동050,35.19923467,126.902501,광주광역시 북구청,2020-06-30
,삼각동051,35.198974,126.902602,광주광역시 북구청,2020-06-30
,삼각동052,35.198953,126.902306,광주광역시 북구청,2020-06-30
,삼각동053,35.198932,126.901944,광주광역시 북구청,2020-06-30
,삼각동054,35.198732,126.902737,광주광역시 북구청,2020-06-30
,삼각동055,35.198684,126.902397,광주광역시 북구청,2020-06-30
,삼각동056,35.198656,126.902277,광주광역시 북구청,2020-06-30
,삼각동057,35.198625,126.901926,광주광역시 북구청,2020-06-30
,삼각동058,35.198597,126.901729,광주광역시 북구청,2020-06-30
,삼각동059,35.198613,126.901575,광주광역시 북구청,2020-06-30
,삼각동060,35.198566,126.901389,광주광역시 북구청,2020-06-30
,삼각동061,35.198564,126.9010725,광주광역시 북구청,2020-06-30
,삼각동062(스마트),35.198542,126.9007807,광주광역시 북구청,2020-06-30
,삼각동063,35.198504,126.900412,광주광역시 북구청,2020-06-30
,삼각동064,35.198465,126.900193,광주광역시 북구청,2020-06-30
,삼각동065,35.198676,126.900542,광주광역시 북구청,2020-06-30
,삼각동066,35.198958,126.900823,광주광역시 북구청,2020-06-30
,삼각동067,35.199014,126.901042,광주광역시 북구청,2020-06-30
,삼각동068,35.198988,126.901142,광주광역시 북구청,2020-06-30
,삼각동069,35.198908,126.901252,광주광역시 북구청,2020-06-30
,삼각동070,35.198617,126.900971,광주광역시 북구청,2020-06-30
,삼각동071,35.198196,126.900351,광주광역시 북구청,2020-06-30
,삼각동072,35.197994,126.900869,광주광역시 북구청,2020-06-30
,삼각동073,35.197644,126.901017,광주광역시 북구청,2020-06-30
,삼각동074,35.198024,126.901231,광주광역시 북구청,2020-06-30
,삼각동075,35.198405,126.9010049,광주광역시 북구청,2020-06-30
,삼각동076,35.197495,126.901502,광주광역시 북구청,2020-06-30
,삼각동079,35.196933,126.901213,광주광역시 북구청,2020-06-30
,삼각동080,35.197143,126.901474,광주광역시 북구청,2020-06-30
,삼각동081(스마트),35.197335,126.901746,광주광역시 북구청,2020-06-30
,삼각동082,35.197428,126.902085,광주광역시 북구청,2020-06-30
,삼각동083,35.1971895,126.901796,광주광역시 북구청,2020-06-30
,삼각동084,35.197591,126.902171,광주광역시 북구청,2020-06-30
,삼각동085,35.197386,126.902382,광주광역시 북구청,2020-06-30
,삼각동086,35.197306,126.902548,광주광역시 북구청,2020-06-30
,삼각동087,35.196942,126.903168,광주광역시 북구청,2020-06-30
,삼각동091,35.197484,126.902271,광주광역시 북구청,2020-06-30
,삼각동092,35.198034,126.9033187,광주광역시 북구청,2020-06-30
,삼각동093,35.197398,126.902766,광주광역시 북구청,2020-06-30
,삼각동094,35.197732,126.902784,광주광역시 북구청,2020-06-30
,삼각동095,35.198038,126.902779,광주광역시 북구청,2020-06-30
,삼각동096,35.198435,126.902785,광주광역시 북구청,2020-06-30
,삼각동097,35.198063,126.902549,광주광역시 북구청,2020-06-30
,삼각동098,35.196667,126.902633,광주광역시 북구청,2020-06-30
,삼각동099,35.196388,126.902659,광주광역시 북구청,2020-06-30
,삼각동100,35.196272,126.902836,광주광역시 북구청,2020-06-30
,삼각동102,35.196066,126.902971,광주광역시 북구청,2020-06-30
,삼각동103,35.195908,126.902457,광주광역시 북구청,2020-06-30
,삼각동104,35.195878,126.902084,광주광역시 북구청,2020-06-30
,삼각동105,35.195741,126.901932,광주광역시 북구청,2020-06-30
,삼각동106,35.195658,126.901713,광주광역시 북구청,2020-06-30
,삼각동107,35.195565,126.901407,광주광역시 북구청,2020-06-30
,삼각동108,35.195417,126.901036,광주광역시 북구청,2020-06-30
,삼각동109,35.195296,126.900576,광주광역시 북구청,2020-06-30
,삼각동110,35.195287,126.901521,광주광역시 북구청,2020-06-30
,삼각동111,35.196159,126.903266,광주광역시 북구청,2020-06-30
,삼각동112,35.196061,126.903443,광주광역시 북구청,2020-06-30
,삼각동113,35.196411,126.9031669,광주광역시 북구청,2020-06-30
,삼각동114,35.1942582,126.9031374,광주광역시 북구청,2020-06-30
,삼각동115,35.193868,126.902144,광주광역시 북구청,2020-06-30
,삼각동116,35.1944932,126.903262,광주광역시 북구청,2020-06-30
,삼각동117,35.1947544,126.901965,광주광역시 북구청,2020-06-30
,삼각동118,35.194729,126.901682,광주광역시 북구청,2020-06-30
,삼각동119,35.194591,126.901376,광주광역시 북구청,2020-06-30
,삼각동120,35.193718,126.901454,광주광역시 북구청,2020-06-30
,삼각동121,35.194146,126.899032,광주광역시 북구청,2020-06-30
,삼각동122,35.194193,126.901239,광주광역시 북구청,2020-06-30
,삼각동123,35.1944555,126.9011016,광주광역시 북구청,2020-06-30
,삼각동124,35.194324,126.900699,광주광역시 북구청,2020-06-30
,삼각동125,35.194241,126.900415,광주광역시 북구청,2020-06-30
,삼각동126,35.194101,126.900032,광주광역시 북구청,2020-06-30
,삼각동127,35.194421,126.898502,광주광역시 북구청,2020-06-30
,삼각동128,35.194646,126.898521,광주광역시 북구청,2020-06-30
,삼각동129,35.194872,126.898541,광주광역시 북구청,2020-06-30
,삼각동130,35.194948,126.897967,광주광역시 북구청,2020-06-30
,삼각동131,35.194666,126.897686,광주광역시 북구청,2020-06-30
,삼각동132,35.194744,126.897344,광주광역시 북구청,2020-06-30
,삼각동133,35.194793,126.896795,광주광역시 북구청,2020-06-30
,삼각동134,35.194853,126.896431,광주광역시 북구청,2020-06-30
,삼각동135,35.195151,126.8962171,광주광역시 북구청,2020-06-30
,삼각동136,35.195457,126.896467,광주광역시 북구청,2020-06-30
,삼각동137,35.195764,126.896496,광주광역시 북구청,2020-06-30
,삼각동138,35.195974,126.896768,광주광역시 북구청,2020-06-30
,삼각동139,35.196229,126.897094,광주광역시 북구청,2020-06-30
,삼각동140,35.196205,126.897456,광주광역시 북구청,2020-06-30
,삼각동141,35.196101,126.897853,광주광역시 북구청,2020-06-30
,삼각동142,35.195876,126.897922,광주광역시 북구청,2020-06-30
,삼각동143(스마트),35.1960202,126.898283,광주광역시 북구청,2020-06-30
,삼각동144,35.1957649,126.8987742,광주광역시 북구청,2020-06-30
,삼각동145,35.1958654,126.8990283,광주광역시 북구청,2020-06-30
,삼각동146,35.195681,126.899253,광주광역시 북구청,2020-06-30
,삼각동147,35.195657,126.899616,광주광역시 북구청,2020-06-30
,삼각동148(스마트),35.196341,126.899497,광주광역시 북구청,2020-06-30
,삼각동149,35.196258,126.899289,광주광역시 북구청,2020-06-30
,삼각동150,35.1964063,126.898939,광주광역시 북구청,2020-06-30
,삼각동151,35.196167,126.898259,광주광역시 북구청,2020-06-30
,삼각동153,35.196882,126.899534,광주광역시 북구청,2020-06-30
,삼각동154,35.199064,126.899592,광주광역시 북구청,2020-06-30
,삼각동155,35.199115,126.899229,광주광역시 북구청,2020-06-30
,삼각동156,35.1992336,126.899204,광주광역시 북구청,2020-06-30
,삼각동157,35.199574,126.899157,광주광역시 북구청,2020-06-30
,삼각동158,35.199808,126.899088,광주광역시 북구청,2020-06-30
,삼각동159,35.200161,126.899248,광주광역시 북구청,2020-06-30
,삼각동160,35.2002963,126.899191,광주광역시 북구청,2020-06-30
,삼각동161,35.200628,126.899077,광주광역시 북구청,2020-06-30
,삼각동162,35.200762,126.899009,광주광역시 북구청,2020-06-30
,삼각동163,35.200823,126.898767,광주광역시 북구청,2020-06-30
,삼각동164,35.200758,126.898537,광주광역시 북구청,2020-06-30
,삼각동165,35.200579,126.898726,광주광역시 북구청,2020-06-30
,삼각동166,35.200274,126.898818,광주광역시 북구청,2020-06-30
,삼각동167,35.200031,126.898909,광주광역시 북구청,2020-06-30
,삼각동168,35.200001,126.898503,광주광역시 북구청,2020-06-30
,삼각동169,35.2001572,126.898434,광주광역시 북구청,2020-06-30
,삼각동170,35.200513,126.898354,광주광역시 북구청,2020-06-30
,삼각동171,35.200692,126.898165,광주광역시 북구청,2020-06-30
,삼각동172,35.200645,126.897968,광주광역시 북구청,2020-06-30
,삼각동173,35.20050366,126.898014,광주광역시 북구청,2020-06-30
,삼각동174,35.200114,126.898095,광주광역시 북구청,2020-06-30
,삼각동175,35.199934,126.898227,광주광역시 북구청,2020-06-30
,삼각동176,35.199886,126.897769,광주광역시 북구청,2020-06-30
,삼각동177,35.200291,126.897687,광주광역시 북구청,2020-06-30
,삼각동178,35.200197,126.897348,광주광역시 북구청,2020-06-30
,삼각동179,35.200486,126.897421,광주광역시 북구청,2020-06-30
,삼각동180,35.200553,126.897771,광주광역시 북구청,2020-06-30
,삼각동181,35.201292,126.898826,광주광역시 북구청,2020-06-30
,삼각동182,35.2018013,126.898747,광주광역시 북구청,2020-06-30
,삼각동183,35.201442,126.898451,광주광역시 북구청,2020-06-30
,삼각동184,35.201359,126.898167,광주광역시 북구청,2020-06-30
,삼각동185,35.2011442,126.897882,광주광역시 북구청,2020-06-30
,삼각동186,35.201252,126.897399,광주광역시 북구청,2020-06-30
,삼각동187,35.201178,126.897181,광주광역시 북구청,2020-06-30
,삼각동188,35.201459,126.897353,광주광역시 북구청,2020-06-30
,삼각동189,35.201701,126.897152,광주광역시 북구청,2020-06-30
,삼각동190,35.201909,126.897204,광주광역시 북구청,2020-06-30
,삼각동191,35.201844,126.897029,광주광역시 북구청,2020-06-30
,삼각동192(스마트),35.201796,126.896711,광주광역시 북구청,2020-06-30
,삼각동193,35.201437,126.896837,광주광역시 북구청,2020-06-30
,삼각동194,35.201294,126.896992,광주광역시 북구청,2020-06-30
,삼각동195,35.201132,126.896995,광주광역시 북구청,2020-06-30
,삼각동196,35.201066,126.896776,광주광역시 북구청,2020-06-30
,삼각동197,35.200902,126.896558,광주광역시 북구청,2020-06-30
,삼각동198,35.2011274,126.896478,광주광역시 북구청,2020-06-30
,삼각동199,35.201578,126.896483,광주광역시 북구청,2020-06-30
,삼각동200,35.201685,126.896361,광주광역시 북구청,2020-06-30
,삼각동201,35.201638,126.896197,광주광역시 북구청,2020-06-30
,삼각동202,35.201609,126.896011,광주광역시 북구청,2020-06-30
,삼각동203,35.201385,126.896146,광주광역시 북구청,2020-06-30
,삼각동204,35.2014732,126.896125,광주광역시 북구청,2020-06-30
,삼각동205,35.200971,126.896184,광주광역시 북구청,2020-06-30
,삼각동206,35.200755,126.896209,광주광역시 북구청,2020-06-30
,삼각동207,35.200452,126.895598,광주광역시 북구청,2020-06-30
,삼각동208,35.200686,126.895606,광주광역시 북구청,2020-06-30
,삼각동209,35.200938,126.8956651,광주광역시 북구청,2020-06-30
,삼각동210,35.201245,126.895554,광주광역시 북구청,2020-06-30
,삼각동211,35.2015218,126.895507,광주광역시 북구청,2020-06-30
,삼각동212,35.201414,126.895354,광주광역시 북구청,2020-06-30
,삼각동213,35.201357,126.895037,광주광역시 북구청,2020-06-30
,삼각동214,35.201124,126.895172,광주광역시 북구청,2020-06-30
,삼각동215,35.200818,126.895187,광주광역시 북구청,2020-06-30
,삼각동216,35.200529,126.895202,광주광역시 북구청,2020-06-30
,삼각동217,35.200378,126.895401,광주광역시 북구청,2020-06-30
,삼각동218,35.200304,126.895183,광주광역시 북구청,2020-06-30
,삼각동219,35.200211,126.894877,광주광역시 북구청,2020-06-30
,삼각동220,35.200426,126.894786,광주광역시 북구청,2020-06-30
,삼각동221,35.200236,126.894635,광주광역시 북구청,2020-06-30
,삼각동222,35.200234,126.8949481,광주광역시 북구청,2020-06-30
,삼각동223,35.200413,126.894281,광주광역시 북구청,2020-06-30
,삼각동224,35.200715,126.894782,광주광역시 북구청,2020-06-30
,삼각동225,35.201003,126.894745,광주광역시 북구청,2020-06-30
,삼각동226,35.201264,126.894665,광주광역시 북구청,2020-06-30
,삼각동227(스마트),35.2011483,126.8943041,광주광역시 북구청,2020-06-30
,삼각동228,35.202495,126.899227,광주광역시 북구청,2020-06-30
,삼각동229,35.202498,126.899546,광주광역시 북구청,2020-06-30
,삼각동230,35.202253,126.899428,광주광역시 북구청,2020-06-30
,삼각동231,35.202101,126.899485,광주광역시 북구청,2020-06-30
,삼각동232,35.201858,126.899565,광주광역시 북구청,2020-06-30
,삼각동233(스마트),35.2017167,126.899535,광주광역시 북구청,2020-06-30
,삼각동234,35.201577,126.899361,광주광역시 북구청,2020-06-30
,삼각동235,35.201373,126.899759,광주광역시 북구청,2020-06-30
,삼각동236,35.201095,126.899883,광주광역시 북구청,2020-06-30
,삼각동237,35.200933,126.899929,광주광역시 북구청,2020-06-30
,삼각동238,35.201034,126.900192,광주광역시 북구청,2020-06-30
,삼각동239,35.201331,126.900067,광주광역시 북구청,2020-06-30
,삼각동240,35.201618,126.899931,광주광역시 북구청,2020-06-30
,삼각동241,35.201754,126.9001424,광주광역시 북구청,2020-06-30
,삼각동242,35.2020045,126.899926,광주광역시 북구청,2020-06-30
,삼각동243,35.202365,126.899756,광주광역시 북구청,2020-06-30
,삼각동244,35.202572,126.899732,광주광역시 북구청,2020-06-30
,삼각동245,35.202642,126.899885,광주광역시 북구청,2020-06-30
,삼각동246,35.202412,126.900041,광주광역시 북구청,2020-06-30
,삼각동247,35.202224,126.900121,광주광역시 북구청,2020-06-30
,삼각동248,35.201955,126.900355,광주광역시 북구청,2020-06-30
,삼각동249,35.201685,126.900315,광주광역시 북구청,2020-06-30
,삼각동250,35.201245,126.900584,광주광역시 북구청,2020-06-30
,삼각동251,35.201073,126.9004735,광주광역시 북구청,2020-06-30
,삼각동252,35.200324,126.901409,광주광역시 북구청,2020-06-30
,삼각동253,35.200435,126.901649,광주광역시 북구청,2020-06-30
,삼각동254,35.200536,126.901845,광주광역시 북구청,2020-06-30
,삼각동255,35.200842,126.901819,광주광역시 북구청,2020-06-30
,삼각동256,35.201112,126.901805,광주광역시 북구청,2020-06-30
,삼각동257,35.201445,126.901712,광주광역시 북구청,2020-06-30
,삼각동258,35.2016104,126.901546,광주광역시 북구청,2020-06-30
,삼각동259,35.201831,126.901554,광주광역시 북구청,2020-06-30
,삼각동260,35.201916,126.9020704,광주광역시 북구청,2020-06-30
,삼각동261,35.201691,126.901984,광주광역시 북구청,2020-06-30
,삼각동262,35.201457,126.902064,광주광역시 북구청,2020-06-30
,삼각동263,35.201142,126.902156,광주광역시 북구청,2020-06-30
,삼각동264,35.2009795,126.902268,광주광역시 북구청,2020-06-30
,삼각동265,35.200819,126.902336,광주광역시 북구청,2020-06-30
,삼각동266,35.200682,126.902107,광주광역시 북구청,2020-06-30
,삼각동267,35.200821,126.901512,광주광역시 북구청,2020-06-30
,삼각동268,35.201145,126.901409,광주광역시 북구청,2020-06-30
